GT_id,GT_label,Pred_label
BIOUG71035-E09,opiMalaise01 Malaise6445,alyMalaise01 Malaise3456
BIOUG71606-C12,Metriocnemus albolineatus,Tvetenia bavarica
BIOUG68244-B03,Anastatus sp. GG30,Anastatus sp. GG27
BIOUG70143-A10,Steniodes BioLep2469,elachMalaise9259 Malaise9259
BIOUG71649-F06,Trichopria basalis,Trichopria nixoni
BIOUG73061-D10,opiMalaise01 malaise0910,opiMalaise01 Malaise2177
BIOUG74632-B04,Bucculatrix angustata,psychJanzen04 Malaise2426
BIOUG70136-C03,Anastatus sp. GG30,Zaischnopsis coenotea
BIOUG70638-G12,gelMalaise01 Malaise7719,gelJanzen01 Janzen319
BIOUG70414-A07,Apanteles bernyapui,Pseudapanteles Malaise6404
BIOUG71602-E11,Pullimosina pullula,Leptocera curvinervis
BIOUG71802-D02,gelJanzen01 Janzen6660,Hypatopa bilobata
BIOUG71029-D08,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG73211-D05,Forcipomyia bipunctata,Forcipomyia tenuis
BIOUG68428-D08,Genea Malaise8792,Micropygomyia atroclavata
BIOUG71535-F02,Glyptapanteles sondrawardae,Syntretus Malaise2676
BIOUG71670-F12,Chlorops hypostigma,Thaumatomyia trifasciata
BIOUG69000-D07,Heterospilus Malaise2804,Heterospilus Malaise3652
BIOUG76310-A12,Antaeotricha Phillips01,Stenoma BioLep86
BIOUG68231-E09,Psara obscuralis,Pero clana
BIOUG71680-A12,Metriocnemus albolineatus,Parachironomus parilis
BIOUG72228-A10,Bracon Malaise5000,Diolcogaster Malaise7772
BIOUG72503-E04,Chilocyrtus Malaise3264,Orthocentrus Malaise2014
BIOUG71803-A10,Chilocyrtus Malaise8193,Orthocentrus Malaise8983
BIOUG70136-A05,Friseria Malaise4403,gelMalaise01 Malaise7126
BIOUG72727-A12,opiMalaise01 Malaise3150,opiMalaise01 Malaise1119
BIOUG70907-B12,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG72814-D09,alyMalaise01 Malaise2441,alyMalaise01 Malaise6466
BIOUG71647-A07,Chironomus lugubris,Chironomus harpi
BIOUG70692-D12,Bradysia normalis,Bradysia plusiospina
BIOUG72168-G07,Corynoptera subparvula,Corynoptera alneti
BIOUG71688-F04,Cordyla pusilla,Cordyla brevicornis
BIOUG70812-H01,Friseria Malaise4403,elachBioLep01 BioLep210
BIOUG71035-H07,Leptodrepana alexisae,Chelonus Malaise2690
BIOUG71597-A05,Chilocyrtus Malaise8193,Chilocyrtus Malaise1867
BIOUG71280-F01,Spilomicrus abnormis,Trichopria atricornis
BIOUG71089-C10,Dinotrema Malaise5412,Dinotrema Malaise7967
BIOUG72166-G06,Proclitus praetor,Phygadeuon nanus
BIOUG72125-G10,Chironomus lugubris,Chironomus maturus
BIOUG71672-H03,Cratyna prima,Claustropyga acanthostyla
BIOUG72181-G10,Corynoptera subparvula,Corynoptera alneti
BIOUG71630-D02,Cordyla pusilla,Brevicornu arcticum
BIOUG71024-D10,Chilocyrtus Malaise8193,Orthocentrus Malaise8983
BIOUG71668-E06,Spiniphora dorsalis,Megaselia elongata
BIOUG73686-F04,Ecphylus Malaise5203,Barbalhoa licina
BIOUG81627-B02,Heterospilus Malaise9857,Heterospilus Malaise5720
BIOUG75288-D04,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG75501-A11,Agelaia centralis,Leptacis tipulae
BIOUG74570-C12,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG72102-B04,Metriocnemus albolineatus,Parochlus kiefferi
BIOUG72120-E10,Metriocnemus picipes,Metriocnemus atriclava
BIOUG71941-C06,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG74456-H01,Aprostocetus aproMalaise531,Aprostocetus aproMalaise0020
BIOUG81217-F04,Blacus Malaise3018,Heterospilus Malaise5534
BIOUG80872-H07,cosmoMalaise01 Malaise3563,Vipsophobetron Malaise8497
BIOUG72245-E10,Dinotrema Malaise3501,Dinotrema Malaise7967
BIOUG79513-E07,Pseudapanteles margaritapenonae,Pseudapanteles Malaise7252
BIOUG79470-F05,Corynoptera blanda,Bradysia hilaris
BIOUG79234-A02,Lasalleistichus albifasciatus,Emersonella Malaise8569
BIOUG75506-H11,Macaria abydataDHJ02,gelJanzen01 Janzen1159
BIOUG68412-B02,Melipotis agrotoides,geoMalaise01 Malaise9486
BIOUG74654-G03,Allognosta fuscitarsis,Tipula paludosa
BIOUG75608-D03,Coenosia campestris,Coenosia means
BIOUG72151-D07,Proclitus praetor,Itoplectis Malaise7325
BIOUG74649-C01,Chymomyza amoena,Hirtodrosophila morgani
BIOUG74612-A11,Dicraeus vagans,Chlorops hypostigma
BIOUG71898-B05,Dinotrema Malaise6158,Dinotrema malaise0256
BIOUG72145-C02,Dinotrema longworthi,Chorebus eros
BIOUG75606-B03,Limnophora groenlandica,Pegoplata nigroscutellata
BIOUG79359-H07,spiloMalaise7195 Malaise7195,cramMalaise75 Malaise6435
BIOUG79571-E05,Allorhogas Malaise4739,Heterospilus Malaise3517
BIOUG68257-F02,Pseudapanteles analorenaguevarae,Diolcogaster Choi77
BIOUG74542-H09,Philaenus spumarius,Ischnocentrus niger
BIOUG72145-H01,Stenomacrus micropennis,Chilocyrtus Malaise8193
BIOUG79479-B01,Phyllophilopsis Janzen2958,Calodexia bella
BIOUG74695-A05,Acentrella lapponica,Baetis hudsonicus
BIOUG72245-A04,Opius Malaise2420,alyMalaise01 Malaise3456
BIOUG75523-A01,Neopamera bilobata,Plinthisus americanus
BIOUG80923-C09,Allorhogas Malaise9925,Heterospilus Malaise8264
BIOUG72361-C09,Dinotrema Malaise4002,Dinotrema Malaise7037
BIOUG75850-F08,Psaliodes Malaise9041,elachMalaise7530 Malaise7530
BIOUG74683-C10,Tanytarsus gracilentus,Tanytarsus telmaticus
BIOUG74547-D10,Opalimosina mirabilis,Pteremis fenestralis
BIOUG72145-F09,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG68432-B07,Choreborogas Malaise2495,Heterospilus Malaise6328
BIOUG72004-E12,crypMalaise01 Malaise2055,Gelis festinans
BIOUG72502-E11,Dinotrema Malaise9669,Dinotrema Malaise7967
BIOUG71182-H02,Euthelyconychia Malaise4026,Lixophaga Malaise8175
BIOUG72818-D04,Antaeotricha Malaise5102,elachMalaise7530 Malaise7530
BIOUG72143-G03,Proclitus praetor,Chilocyrtus Malaise8193
BIOUG72163-F10,Metriocnemus albolineatus,Smittia terrestris
BIOUG70196-C03,gelMalaise01 MalaiseMetz5154,geleBioLep01 BioLep1209
BIOUG72502-F08,Heterospilus Malaise6986,Blacus Malaise7738
BIOUG72151-B12,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG70199-A07,Porphyrochroa sp. 10 BKC-2015,Porphyrochroa sp. 1 BKC-215
BIOUG68900-E05,gelMalaise01 MalaiseMetz5154,gelMalaise01 Malaise5101
BIOUG71172-G12,opiMalaise01 Malaise6445,alyMalaise01 Malaise3456
BIOUG72151-F08,Proclitus praetor,Itoplectis Malaise7325
BIOUG71152-F01,Myiopharus Janzen3257,Calodexia bella
BIOUG71552-D11,Chilocyrtus Malaise3264,Orthocentrus Malaise6660
BIOUG70194-A10,elachBioLep01 BioLep0754,Parastega niveisignella
BIOUG71727-G07,opiMalaise01 malaise0910,Dinotrema Malaise4777
BIOUG72163-B04,Corynoptera subparvula,Camptochaeta camptochaeta
BIOUG76872-A01,Smittia sp. ES12,spiloBioMalaise0275 Malaise0275
BIOUG72554-H10,alyMalaise01 Malaise9763,Dinotrema Malaise2307
BIOUG75604-B07,Sussaba pulchella,Diadegma fenestrale
BIOUG72145-E01,Proclitus praetor,Adelognathus dorsalis
BIOUG79420-H01,Diadegma incompletum,ichMalaise01 Malaise9936
BIOUG74646-G08,Epitrix cucumeris,Chaetocnema minuta
BIOUG71877-A09,alyMalaise01 Malaise6466,Dinotrema Malaise2307
BIOUG74000-A02,Apanteles Malaise7955,Apanteles Malaise2941
BIOUG70182-G09,elachBioLep01 BioLep490,Dichomeris MalaiseMetz1419
BIOUG68420-D10,blastoMalaise BioLep1662,blastoBioLep01 BioLep5839
BIOUG79416-H10,Contacyphon ochraceus,Microcara testacea
BIOUG72199-G02,Corynoptera subparvula,Metriocnemus albolineatus
BIOUG75298-B01,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG75641-A12,Paraphaenocladius brevinervis,Parakiefferiella bathophila
BIOUG88377-F04,Psaliodes Malaise9041,Psamathia impuncta
BIOUG72352-B06,Megaselia creasoni,Megaselia oklizona
BIOUG80407-D09,Mictopsichia Janzen343,Tripudia BioLep397
BIOUG72151-B03,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG81368-H07,Telamoptilia Malaise6951,Polymitia eximipalpella
BIOUG75298-A11,Allognosta fuscitarsis,Tipula paludosa
BIOUG75288-B09,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG75294-B01,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG74614-A12,Frankliniella tritici,Anaphothrips sudanensis
BIOUG74648-E12,Chironomus ochreatus,Chironomus harpi
BIOUG81015-H08,gelJanzen01 Janzen616,elachMalaise5232 Malaise5232
BIOUG72004-B07,Callihormius Malaise9998,Heterospilus Malaise4526
BIOUG75292-H08,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG71191-E08,Campylocheta Malaise 6151,Prorhynchops Malaise2384
BIOUG70193-H01,immidJanzen01 Janzen6159,Dichomeris Janzen76
BIOUG72818-G02,Antaeotricha Malaise5102,Eois Chacon06
BIOUG79397-A05,Antaeotricha Malaise9224,elachMalaise7530 Malaise7530
BIOUG72151-E07,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG74869-A03,cosmoMalaise01 Malaise6584,Ithome Malaise2188
BIOUG73206-A06,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG75447-F04,Rhopalosiphum rufiabdominale,Brachyunguis harmalae
BIOUG77092-D09,Dialeurodes citri,Neomaskellia bergii
BIOUG79046-B07,Vipsophobetron Malaise8497,psychJanzen19 Malaise3328
BIOUG74620-C10,Solenopsis molesta,Nesomyrmex pittieri
BIOUG80514-A01,Megalota spinulosa,Vipsophobetron Malaise8497
BIOUG74646-D11,Chaetocnema hortensis,Monolepta jacksoni
BIOUG74455-C11,tinBioLep01 BioLep6535,tinBioLep1 BioLep0052
BIOUG80616-F10,Apanteles Janzen45,Apanteles Rodriguez161
BIOUG75312-B05,tortMalaise9003 Malaise9003,cosmoBioLep01 BioLep1453
BIOUG74862-D04,encyrMalaise01 Malaise1626,Copidosoma floridanum
BIOUG79082-G06,Helicopsyche vergelana,Wormaldia planae
BIOUG75591-G02,Xyleborus perforans,Xylosandrus morigerus
BIOUG75444-A05,Apanteles lisabearssae,Dolichogenidea baoris
BIOUG75850-B04,Macaria abydataDHJ02,geoMalaise01 Malaise9486
BIOUG70804-D12,Bracon anniapicadoae,Diospilus malaise0089
BIOUG75431-H08,Clausicella Janzen3518,Coenosia morrisoni
BIOUG74836-B05,Tripudia grapholithoides,geleBioLep01 BioLep440
BIOUG80903-E01,Ostha BioLep578,Vipsophobetron Malaise8497
BIOUG71864-F09,Deutereulophus Malaise9526,euloMalaise1 euloMalaise6772
BIOUG72124-A12,Microchrysa flavicornis,Themira annulipes
BIOUG76464-B12,elachMalaise7530 Malaise7530,Antaeotricha Malaise8614
BIOUG79435-E08,Trichocera dahlae,Trichocera regelationis
BIOUG75287-E06,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG71961-E07,Blacus Malaise1945,Dinotrema Malaise3260
BIOUG74654-D05,Platypalpus trivialis,Platypalpus stigmatellus
BIOUG70194-D04,Yelicones Malaise7033,Vadumasonium malaise0314
BIOUG72116-A04,Phytomyza milii,Phytomyza obscurella
BIOUG79155-F10,Dinotrema Malaise8841,Dinotrema Malaise3869
BIOUG80921-A05,Ozarba semipotentia,Marimatha Janzen102
BIOUG79418-C06,Medetera nitida,Themira putris
BIOUG76579-B03,Tanytarsus gracilentus,Tanytarsus telmaticus
BIOUG75639-A04,Camptochaeta delicata,Camptochaeta hirtula
BIOUG71746-H08,Haplothrips leucanthemi,Plicothrips apicalis
BIOUG78777-E05,Glyptapanteles mikesharkeyi,mgMalaise160 Malaise5779
BIOUG75011-C11,Leiophron Malaise3927,Leiophron Malaise9977
BIOUG74673-C08,Dicrotendipes modestus,Tanytarsus telmaticus
BIOUG80921-F01,erebidBioLep01 Malaise6272,Stenoma Janzen4068
BIOUG74543-C02,Coleophora mayrella,Aproaerema anthyllidella
BIOUG79416-B02,Contacyphon ochraceus,Microcara testacea
BIOUG68420-F11,blastoMalaise BioLep1662,blastoBioLep01 BioLep441
BIOUG79431-E01,Megaselia elongata,Megaselia albocingulata
BIOUG72163-C03,Corynoptera subparvula,Corynoptera alneti
BIOUG74673-D02,Tanytarsus gracilentus,Tanytarsus telmaticus
BIOUG74565-G06,Anagrus daanei,Anagrus atomus
BIOUG71440-C10,Glyptapanteles sondrawardae,Syntretus Malaise2676
BIOUG72336-A01,Glyptapanteles sondrawardae,Syntretus Malaise2676
BIOUG72199-E04,Corynoptera subparvula,Corynoptera alneti
BIOUG79932-H02,Antaeotricha similisEPR01,Blepharomastix Malaise9173
BIOUG72818-A10,Blepharomastix Malaise9173,spiloBioLepl57 BioLep4106
BIOUG70194-C07,Heterospilus Malaise7568,Bracon Malaise3901
BIOUG79535-A12,Lixophaga Malaise1367,Drosophila sturtevanti
BIOUG72131-A04,Kleidotoma filicornis,Kleidotoma striaticollis
BIOUG75525-C04,opiMalaise01 Malaise6560,Microgaster polita
BIOUG72554-B05,Chilocyrtus Malaise3264,Stenomacrus deletus
BIOUG74687-G12,Dicrotendipes modestus,Chironomus pseudothummi
BIOUG68886-C05,Obila pannosataDHJ01,Pero clana
BIOUG79574-A10,Marmara habecki,malaiseGraci01 Malaise7033
BIOUG77092-F01,Omolicna latens,Omolicna brunnea
BIOUG75645-H10,Paraphaenocladius brevinervis,Bryophaenocladius nigrus
BIOUG79082-H01,Helicopsyche vergelana,Wormaldia planae
BIOUG75354-C03,Antaeotricha Janzen78,elachMalaise7530 Malaise7530
BIOUG78975-C02,Haplogonatopus hernandezae,Gonatopus ashmeadi
BIOUG74670-H10,Tanytarsus gracilentus,Tanytarsus telmaticus
BIOUG75287-D09,Allognosta fuscitarsis,Microchrysa flaviventris
BIOUG66097-G08,Rhamphomyia nigrita,Rhamphomyia pendens
BIOUG74670-G09,Tanytarsus gracilentus,Tanytarsus telmaticus
BIOUG73999-F06,Pseudapanteles Malaise34,Glyptapanteles Malaise9496
BIOUG71468-C05,Glyptapanteles sondrawardae,Syntretus Malaise2676
BIOUG74448-C10,Heterospilus Malaise7424,Heterospilus Malaise3137
BIOUG75602-G07,Neophyllomyza quadricornis,Agromyza vicifoliae
BIOUG71864-D11,Deutereulophus Malaise9526,euloMalaise1 euloMalaise6772
BIOUG70879-D03,Diospilus Malaise5382,Nealiolus Malaise1413
BIOUG73206-E05,Dinotrema longworthi,Dinotrema Malaise2400
BIOUG76118-D10,Dinotrema Malaise8655,Dinotrema Malaise6545
BIOUG71163-C11,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG73206-F12,Dinotrema longworthi,Dinotrema Malaise1957
BIOUG74545-D04,Keiferia inconspicuella,Aristotelia BioLep612
BIOUG80766-H10,gelJanzen01 Janzen348,immidJanzen01 Janzen35
BIOUG74653-G07,Chironomus ochreatus,Chironomus pseudothummi
BIOUG75645-A05,Paraphaenocladius brevinervis,Allocladius sp. 1ES
BIOUG76579-G11,Baetis hudsonicus,Tanytarsus telmaticus
BIOUG79857-G05,Siphona Malaise2960,Pseudosiphona Janzen6237
BIOUG80903-H07,spiloMalaise01 Malaise4618,Antaeotricha Malaise8614
BIOUG68420-D09,tinBioLep01 BioLep6678,tinBioLep01 BioLep9316
BIOUG79420-G01,Agrothereutes abbreviatus,Epitomus proximus
BIOUG66080-B09,Hexacola hexatoma,Theroscopus esenbeckii
BIOUG78182-G12,Helina ciliatocosta,Malaisetach6074 Malaise7392
BIOUG72124-C03,Opalimosina mirabilis,Howickia capitalis
BIOUG79485-C11,Neurophyseta Malaisey6076,Charistica walkeriDHJ02
BIOUG75641-F01,Paraphaenocladius brevinervis,Allocladius sp. 1ES
BIOUG74637-A05,Trachyopella nuda,Pullimosina vulgesta
BIOUG80876-E10,Dinotrema Malaise8841,Dinotrema Malaise3869
BIOUG80433-B01,Ascogaster Malaise2472,Chelonus Malaise3211
BIOUG74859-G05,Pseudapanteles Malaise34,Dolichogenidea Janzen45
BIOUG74620-H03,Corynoptera furcata,Corynoptera cursor
BIOUG71749-G04,malaiseGraci01 malaise6860,malaiseGraci01 Malaise4139
BIOUG75295-F12,Glipostenoda ambusta,Falsomordellistena bihamata
BIOUG79492-B03,elachMalaise8471 Malaise8471,Antaeotricha Malaise8614
BIOUG81181-E10,Glyptapanteles Whitfield182,Cotesia Whitfield16
BIOUG75287-D07,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG70151-C03,Neuzina diminuta,Macrostenomyia guerinii
BIOUG66082-D09,Boletina brevicornis,Coelosia gracilis
BIOUG66099-B11,Ephedrus lacertosus,Ephedrus californicus
BIOUG80925-G09,Stenoma Malaise9181,Antaeotricha Malaise8614
BIOUG68977-F09,Dinotrema Malaise3501,Dinotrema Malaise7967
BIOUG72141-F08,Metriocnemus picipes,Metriocnemus atriclava
BIOUG79371-H03,elachMalaise8471 Malaise8471,Dichomeris BioLep1283
BIOUG68892-G09,gelMalaise01 Malaise4760,geoMalaise01 Malaise9385
BIOUG74543-G06,Dysaphis aucupariae,Muscaphis escherichi
BIOUG71698-C05,Dolichopus longicornis,Gymnopternus aerosus
BIOUG82006-B02,malaiseGraci01 Malaise4660,malaiseGraci01 Malaise4746
BIOUG80904-C01,Mirax Janzen295,Lysitermus Malaise4303
BIOUG80903-E11,cosmoBioLep01 BioLep3132,coleBioLep1 BioLep114
BIOUG79155-E10,Heterospilus Malaise4724,Heterospilus Malaise8666
BIOUG79428-E07,Entomacis platyptera,Perditorulus Malaise8164
BIOUG74695-A04,Acentrella lapponica,Kybos luda
BIOUG75288-C01,Allognosta fuscitarsis,Microchrysa flavicornis
BIOUG75850-F09,cramMalaise2296 Malaise2296,spiloMalaise2296 Malaise2296
BIOUG79394-B09,Heterospilus Malaise6459,Heterospilus Malaise4610
BIOUG79435-F08,Belyta sanguinolenta,Acanosema nervosum
BIOUG74636-G09,Allognosta fuscitarsis,bombyMalaise01 Malaise2478
BIOUG74655-C08,Culicoides stellifer,Culicoides leopoldoi
BIOUG73206-C10,Dinotrema longworthi,Dinotrema Malaise2400
BIOUG79296-H09,elachMalaise7530 Malaise7530,Antaeotricha Malaise8614
BIOUG68402-E06,Paradidyma melania,Paradidyma Malaise2559
BIOUG74567-F12,Opomyza petrei,Pherbellia dubia
BIOUG79416-F01,Contacyphon ochraceus,Microcara testacea
BIOUG78782-A11,Siphona Malaise2960,Pseudosiphona Janzen6237
BIOUG82003-A05,Homaledra Janzen06,blastoBioLep01 BioLep4684
BIOUG66096-F07,Dolichopus solidus,Coenosia means
BIOUG74609-H11,Echmepteryx hageni,Cerobasis guestfalica
BIOUG78975-F07,Parapanteles Malaise9060,Hypomicrogaster Whitfield41
BIOUG75418-F05,Agelaia centralis,Aleurotrachelus dryandrae
BIOUG72208-F03,Dinotrema Malaise5070,Dinotrema Malaise7967
BIOUG74589-C04,acentroMalaise8618 Malaise8618,cramMalaise75 Malaise6435
BIOUG75177-H07,Coelostathma pygmaea,psychJanzen02 Malaise3844
BIOUG78188-G07,Helina ciliatocosta,Coenosia octopunctata
BIOUG72931-G07,Acentrella lapponica,Philaenus spumarius
BIOUG80671-G04,Cotesia Whitfield94,Cotesia Whitfield16
BIOUG79492-D11,sterMalaise3350 Malaise3350,Coenobela paulcula
BIOUG74628-F02,Ophiomyia nasuta,Ophiomyia lantanae
BIOUG80423-C11,Chaetostigmoptera Malaise9075,Sphaerina Malaise5822
BIOUG76149-B06,Hypomicrogaster Malaise3593,Glyptapanteles nealweberi
BIOUG72927-E12,Acentrella lapponica,Rhopalosiphum rufiabdominale
BIOUG80612-C05,Megaselia normwoodleyi,Achradocera arcuata
BIOUG71580-A02,tersiMalaise01 Malaise2786,tersiMalaise1 Malaise4248
BIOUG79615-A07,Telamoptilia Malaise6951,geoMalaise01 Malaise4404
BIOUG80654-E10,Pseudococcus jackbeardsleyi,Pseudaulacaspis pentagona
BIOUG78774-H06,Glyptapanteles Whitfield159DHJ02,mgMalaise160 Malaise5779
BIOUG72143-A10,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG74448-B01,Apanteles Malaise7955,Apanteles Malaise9656
BIOUG72927-F02,Acentrella lapponica,Philaenus spumarius
BIOUG66085-H02,Tinagma dryadis,Elachista alpinella
BIOUG80208-H04,Heterospilus Malaise8032,Heterospilus Malaise4610
BIOUG80271-F04,cosmoMalaise01 Malaise3563,Filinota brunniceps
BIOUG79942-F02,Tapinoma ramulorum,Psectrotanypus varius
BIOUG74589-C03,Antaeotricha Janzen321,Antaeotricha Malaise8614
BIOUG79359-G11,Mictopsichia Janzen343,Siphanta acuta
BIOUG72004-C01,Glyptapanteles sondrawardae,Syntretus Malaise2676
BIOUG72122-C07,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG71727-E11,Dinotrema Malaise7309,Dinotrema Malaise2550
BIOUG72145-D11,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG72151-G09,Proclitus praetor,Phygadeuon nanus
BIOUG71888-A04,Blacus Malaise5384,Blacus malaise9604
BIOUG68257-B01,malaiseGraci01 Malaise5062,Cotesia Whitfield05
BIOUG73205-B12,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG72199-B08,Corynoptera subparvula,Corynoptera alneti
BIOUG70149-B02,coleMalaise Malaise1934,Idaea Malaise9610
BIOUG72143-B11,Proclitus praetor,Chilocyrtus Malaise8193
BIOUG68256-F02,Glyptapanteles robbinthorpiDHJ01,Dolichogenidea Janzen45
BIOUG72309-F02,Campoplex RC-01,Campoplex RC-1
BIOUG71549-C01,Chilocyrtus Malaise3264,Orthocentrus Malaise3997
BIOUG72163-H08,Chlorops hypostigma,Thaumatomyia trifasciata
BIOUG71468-E01,Dinotrema Malaise3501,Dinotrema Malaise7967
BIOUG68252-C09,Bleptina BioLep185,elachBioLep01 BioLep372
BIOUG72204-C10,Blacus malaise0272,Blacus Malaise7738
BIOUG71698-A12,Meiosimyza rorida,Bicellaria nigra
BIOUG68900-A06,Ceromya Malaise2738,Pseudosiphona Janzen4029
BIOUG71977-F02,Notiospathius Malaise7595,Heterospilus Malaise7449
BIOUG70818-A10,Thrips sp.,Thrips palmi
BIOUG71700-C04,Dinotrema longworthi,Proctotrupes bistriatus
BIOUG70194-B10,Glyptapanteles robbinthorpiDHJ01,Dolichogenidea Janzen45
BIOUG72151-B02,Proclitus praetor,Itoplectis Malaise7325
BIOUG79599-G12,Hormius Malaise7679,Hormius Malaise1500
BIOUG74589-B04,Metalectra BioLep635,acroBioLep01 BioLep17
BIOUG74627-E08,Frankliniella tritici,Florithrips traegardhi
BIOUG71579-C02,Chilocyrtus Malaise3264,Chilocyrtus Malaise8193
BIOUG79325-H01,Chilocyrtus Malaise1867,Orthocentrus Malaise8629
BIOUG73983-C08,Deutereulophus Malaise9526,euloMalaise1 euloMalaise6772
BIOUG66099-E03,Pachyneuron groenlandicum,Tricyclomischus celticus
BIOUG74670-H06,Tanytarsus gracilentus,Paratanytarsus setosimanus
BIOUG74655-A11,Platypalpus trivialis,Platypalpus pictitarsis
BIOUG75913-E11,Heterospilus Malaise2784,Blacus Malaise6323
BIOUG80903-H11,Homaledra Janzen06,cosmoBioLep01 BioLep1453
BIOUG78508-A04,Lypha Janzen2393,sarcJanzen01 Janzen1088
BIOUG70193-H09,immidJanzen01 Janzen6159,Parastega niveisignella
BIOUG66086-G01,Chymomyza costata,Chymomyza caudatula
BIOUG79486-A04,Apanteles dickyui,Apanteles conanchetorum
BIOUG72131-C03,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG71888-C02,Chelonus Malaise6653,Chelonus Malaise2690
BIOUG80654-D10,Pseudococcus jackbeardsleyi,Paracoccus marginatus
BIOUG75020-D07,Catharosia Malaise4051,Chaetostigmoptera Malaise9075
BIOUG79669-F03,Psaliodes Malaise9041,Stenoma BioLep86
BIOUG74407-B09,Phyllophilopsis Janzen2958,Calodexia bella
BIOUG72151-A12,Proclitus praetor,Adelognathus dorsalis
BIOUG72122-D09,Stenomacrus micropennis,Orthocentrus asper
BIOUG72815-B12,Chilocyrtus Malaise8193,Chilocyrtus Malaise1867
BIOUG72143-A05,Stenomacrus micropennis,Itoplectis Malaise7325
BIOUG71976-H10,Mesochorus unodoscuatro,Mesochorus tres
BIOUG70838-E02,Chilocyrtus Malaise4358,Orthocentrus Malaise8629
